fnorm_error,s_min_AFT,s_min_NN,cond_AFT,cond_NN,Om
0.0202590226566498,10000000,9742345.55228525,1,1.04504193916173,398.999999999999
0.0202590226566498,10000000,9742345.55228525,1,1.04504193916173,399.000039899999
0.0202584260645162,10000000,9742365.83115896,1,1.04504116810571,398.999999999999
0.0202584260645162,10000000,9742365.83115896,1,1.04504116810571,399.000039899999
0.0202585317209522,10000000,9742367.2141037,1,1.04504150364446,398.999999999999
0.0202585317209522,10000000,9742367.2141037,1,1.04504150364446,399.000039899999
0.0209448120532075,10000000,9739033.45161917,1,1.04632027030927,403.999999999999
0.0209448120532075,10000000,9739033.45161917,1,1.04632027030927,404.000040399999
0.0209418103612159,10000000,9739076.55338971,1,1.04631503449278,403.999999999999
0.0209418103612159,10000000,9739076.55338971,1,1.04631503449278,404.000040399999
0.0209418555257528,10000000,9739075.15616868,1,1.04631520930691,403.999999999999
0.0209418555257528,10000000,9739075.15616868,1,1.04631520930691,404.000040399999
0.0216497500730181,10000000,9735578.17167318,1,1.04763568117978,408.999999999999
0.0216497500730181,10000000,9735578.17167318,1,1.04763568117978,409.000040899999
0.0216427603891721,10000000,9735652.56419601,1,1.04762332486403,408.999999999999
0.0216427603891721,10000000,9735652.56419601,1,1.04762332486403,409.000040899999
0.0216426971247594,10000000,9735654.63704067,1,1.04762308649668,408.999999999999
0.0216426971247594,10000000,9735654.63704067,1,1.04762308649668,409.000040899999
0.0223616823148828,10000000,9732085.98681998,1,1.04896633634195,413.999999999999
0.0223616823148828,10000000,9732085.98681998,1,1.04896633634195,414.000041399999
0.02234836280993,10000000,9732213.3438648,1,1.04894202622264,413.999999999999
0.02234836280993,10000000,9732213.3438648,1,1.04894202622264,414.000041399999
0.0223484753901849,10000000,9732212.64739093,1,1.04894229239992,413.999999999999
0.0223484753901849,10000000,9732212.64739093,1,1.04894229239992,414.000041399999
0.0230625376789331,10000000,9728711.62580538,1,1.05027889669691,418.999999999999
0.0230625376789331,10000000,9728711.62580538,1,1.05027889669691,419.000041899999
0.0230378571846613,10000000,9728932.53820786,1,1.05023365564919,418.999999999999
0.0230378571846613,10000000,9728932.53820786,1,1.05023365564919,419.000041899999
0.023037812029441,10000000,9728932.68682943,1,1.05023363455322,418.999999999999
0.023037812029441,10000000,9728932.68682943,1,1.05023363455322,419.000041899999
0.0237194108306947,10000000,9725730.40104874,1,1.05151197482858,423.999999999999
0.0237194108306947,10000000,9725730.40104874,1,1.05151197482858,424.000042399999
0.0236739095349337,10000000,9726120.23000767,1,1.05142851878756,423.999999999999
0.0236739095349337,10000000,9726120.23000767,1,1.05142851878756,424.000042399999
0.023673974864855,10000000,9726120.03120103,1,1.05142870403434,423.999999999999
0.023673974864855,10000000,9726120.03120103,1,1.05142870403434,424.000042399999
0.0242737632633227,10000000,9723617.34268544,1,1.05255767553466,428.999999999999
0.0242737632633227,10000000,9723617.34268544,1,1.05255767553466,429.000042899999
0.0241849460452693,10000000,9724365.13732848,1,1.05239386248259,428.999999999999
0.0241849460452693,10000000,9724365.13732848,1,1.05239386248259,429.000042899999
0.0241847904733955,10000000,9724366.69063151,1,1.05239347039124,428.999999999999
0.0241847904733955,10000000,9724366.69063151,1,1.05239347039124,429.000042899999
0.0246013338296158,10000000,9723400.51298478,1,1.05318270891514,433.999999999999
0.0246013338296158,10000000,9723400.51298478,1,1.05318270891514,434.000043399999
0.0244116478898841,10000000,9725003.02534255,1,1.05282990731815,433.999999999999
0.0244116478898841,10000000,9725003.02534255,1,1.05282990731815,434.000043399999
0.0244115457841838,10000000,9725005.13290806,1,1.05282956481623,433.999999999999
0.0244115457841838,10000000,9725005.13290806,1,1.05282956481623,434.000043399999
0.0244081958429982,10000000,9727569.86531721,1,1.05283039860014,438.999999999999
0.0244081958429982,10000000,9727569.86531721,1,1.05283039860014,439.000043899999
0.0239510638127173,10000000,9731605.75953015,1,1.05196149225574,438.999999999999
0.0239510638127173,10000000,9731605.75953015,1,1.05196149225574,439.000043899999
0.0239520710004694,10000000,9731599.03128354,1,1.05196322652077,438.999999999999
0.0239520710004694,10000000,9731599.03128354,1,1.05196322652077,439.000043899999
0.0229636861916237,10000000,9743038.16518996,1,1.05004043860407,443.999999999999
0.0229636861916237,10000000,9743038.16518996,1,1.05004043860407,444.000044399999
0.023546357692246,10000000,9743230.95400716,1,1.05066050715922,443.999999999999
0.023546357692246,10000000,9743230.95400716,1,1.05066050715922,444.000044399999
0.0235380463901874,10000000,9743219.01462678,1,1.05065162035753,443.999999999999
0.0235380463901874,10000000,9743219.01462678,1,1.05065162035753,444.000044399999
0.0360690018099261,10000000,9703884.17949447,1,1.0737313898044,448.999999999997
0.0360690018099261,10000000,9703884.17949447,1,1.0737313898044,449.000044899997
0.359767241540995,10000000,6246932.38095872,1,2.13604576619637,449.000000000001
0.359767241540995,10000000,6246932.38095872,1,2.13604576619637,449.000044900001
0.0360688685094063,10000000,9703882.68042643,1,1.07373128746186,448.999999999997
0.0360688685094063,10000000,9703882.68042643,1,1.07373128746186,449.000044899997
0.0192139736617536,1295401.0857741,1361894.66252637,14.8446313782421,14.2894765149737,453.999999999887
